id,sessions,bearings,geometry
85_181,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,0.5|359.4|0.2|179.8,"POLYGON ((-183570 5828845, -183570 5828925, -183650 5828925, -183650 5828845, -183570 5828845))"
86_27,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,181.9|151.9,"POLYGON ((-183490 5816525, -183490 5816605, -183570 5816605, -183570 5816525, -183490 5816525))"
86_28,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,210.1|181.9,"POLYGON ((-183490 5816605, -183490 5816685, -183570 5816685, -183570 5816605, -183490 5816605))"
86_136,EL6W028_2022_05_19__20_10_41,9.9,"POLYGON ((-183490 5825245, -183490 5825325, -183570 5825325, -183570 5825245, -183490 5825245))"
86_137,EL6W028_2022_05_19__20_10_41,9.9,"POLYGON ((-183490 5825325, -183490 5825405, -183570 5825405, -183570 5825325, -183490 5825325))"
86_138,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,9.9|350.7,"POLYGON ((-183490 5825405, -183490 5825485, -183570 5825485, -183570 5825405, -183490 5825405))"
86_139,EL6W028_2022_05_19__20_10_41,350.7,"POLYGON ((-183490 5825485, -183490 5825565, -183570 5825565, -183570 5825485, -183490 5825485))"
86_140,EL6W028_2022_05_19__20_10_41,350.7,"POLYGON ((-183490 5825565, -183490 5825645, -183570 5825645, -183570 5825565, -183490 5825565))"
87_27,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,151.9|121.6,"POLYGON ((-183410 5816525, -183410 5816605, -183490 5816605, -183490 5816525, -183410 5816525))"
87_132,EL6W028_2022_05_19__20_10_41,9.9,"POLYGON ((-183410 5824925, -183410 5825005, -183490 5825005, -183490 5824925, -183410 5824925))"
87_133,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,9.9|350.4,"POLYGON ((-183410 5825005, -183410 5825085, -183490 5825085, -183490 5825005, -183410 5825005))"
87_134,EL6W028_2022_05_19__20_10_41,350.4,"POLYGON ((-183410 5825085, -183410 5825165, -183490 5825165, -183490 5825085, -183410 5825085))"
87_135,EL6W028_2022_05_19__20_10_41,350.4,"POLYGON ((-183410 5825165, -183410 5825245, -183490 5825245, -183490 5825165, -183410 5825165))"
87_136,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,350.4|9.9,"POLYGON ((-183410 5825245, -183410 5825325, -183490 5825325, -183490 5825245, -183410 5825245))"
88_26,EL6W028_2022_05_27__20_13_39,121.6,"POLYGON ((-183330 5816445, -183330 5816525, -183410 5816525, -183410 5816445, -183330 5816445))"
88_27,EL6W028_2022_05_27__20_13_39,121.6,"POLYGON ((-183330 5816525, -183330 5816605, -183410 5816605, -183410 5816525, -183330 5816525))"
88_128,EL6W028_2022_05_19__20_10_41,9.6,"POLYGON ((-183330 5824605, -183330 5824685, -183410 5824685, -183410 5824605, -183330 5824605))"
88_129,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,9.6|350.6,"POLYGON ((-183330 5824685, -183330 5824765, -183410 5824765, -183410 5824685, -183330 5824685))"
88_130,EL6W028_2022_05_19__20_10_41,350.6,"POLYGON ((-183330 5824765, -183330 5824845, -183410 5824845, -183410 5824765, -183330 5824765))"
88_131,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,350.6|9.9,"POLYGON ((-183330 5824845, -183330 5824925, -183410 5824925, -183410 5824845, -183330 5824845))"
88_132,EL6W028_2022_05_19__20_10_41,9.9,"POLYGON ((-183330 5824925, -183330 5825005, -183410 5825005, -183410 5824925, -183330 5824925))"
89_26,EL6W028_2022_05_27__20_13_39,121.6,"POLYGON ((-183250 5816445, -183250 5816525, -183330 5816525, -183330 5816445, -183250 5816445))"
89_125,EL6W028_2022_05_19__20_10_41,349.3,"POLYGON ((-183250 5824365, -183250 5824445, -183330 5824445, -183330 5824365, -183250 5824365))"
89_126,EL6W028_2022_05_19__20_10_41,349.3,"POLYGON ((-183250 5824445, -183250 5824525, -183330 5824525, -183330 5824445, -183250 5824445))"
89_127,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,349.3|9.6,"POLYGON ((-183250 5824525, -183250 5824605, -183330 5824605, -183330 5824525, -183250 5824525))"
89_128,EL6W028_2022_05_19__20_10_41,9.6,"POLYGON ((-183250 5824605, -183250 5824685, -183330 5824685, -183330 5824605, -183250 5824605))"
90_25,EL6W028_2022_05_27__20_13_39,147.8,"POLYGON ((-183170 5816365, -183170 5816445, -183250 5816445, -183250 5816365, -183170 5816365))"
90_26,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,121.6|147.8,"POLYGON ((-183170 5816445, -183170 5816525, -183250 5816525, -183250 5816445, -183170 5816445))"
90_121,EL6W028_2022_05_19__20_10_41,350.3,"POLYGON ((-183170 5824045, -183170 5824125, -183250 5824125, -183250 5824045, -183170 5824045))"
90_122,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,350.3|9.8,"POLYGON ((-183170 5824125, -183170 5824205, -183250 5824205, -183250 5824125, -183170 5824125))"
90_123,EL6W028_2022_05_19__20_10_41,9.8,"POLYGON ((-183170 5824205, -183170 5824285, -183250 5824285, -183250 5824205, -183170 5824205))"
90_124,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,9.8|349.3,"POLYGON ((-183170 5824285, -183170 5824365, -183250 5824365, -183250 5824285, -183170 5824285))"
90_125,EL6W028_2022_05_19__20_10_41,349.3,"POLYGON ((-183170 5824365, -183170 5824445, -183250 5824445, -183250 5824365, -183170 5824365))"
91_25,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,147.8|175.8|207.0|242.8,"POLYGON ((-183090 5816365, -183090 5816445, -183170 5816445, -183170 5816365, -183090 5816365))"
91_118,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,350.2|9.7,"POLYGON ((-183090 5823805, -183090 5823885, -183170 5823885, -183170 5823805, -183090 5823805))"
91_119,EL6W028_2022_05_19__20_10_41,9.7,"POLYGON ((-183090 5823885, -183090 5823965, -183170 5823965, -183170 5823885, -183090 5823885))"
91_120,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,9.7|350.3,"POLYGON ((-183090 5823965, -183090 5824045, -183170 5824045, -183170 5823965, -183090 5823965))"
91_121,EL6W028_2022_05_19__20_10_41,350.3,"POLYGON ((-183090 5824045, -183090 5824125, -183170 5824125, -183170 5824045, -183090 5824045))"
92_25,EL6W028_2022_05_27__20_13_39,242.8,"POLYGON ((-183010 5816365, -183010 5816445, -183090 5816445, -183090 5816365, -183010 5816365))"
92_114,EL6W028_2022_05_19__20_10_41,9.6,"POLYGON ((-183010 5823485, -183010 5823565, -183090 5823565, -183090 5823485, -183010 5823485))"
92_115,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,9.6|350.2,"POLYGON ((-183010 5823565, -183010 5823645, -183090 5823645, -183090 5823565, -183010 5823565))"
92_116,EL6W028_2022_05_19__20_10_41,350.2,"POLYGON ((-183010 5823645, -183010 5823725, -183090 5823725, -183090 5823645, -183010 5823645))"
92_117,EL6W028_2022_05_19__20_10_41,350.2,"POLYGON ((-183010 5823725, -183010 5823805, -183090 5823805, -183090 5823725, -183010 5823725))"
92_118,EL6W028_2022_05_19__20_10_41,350.2,"POLYGON ((-183010 5823805, -183010 5823885, -183090 5823885, -183090 5823805, -183010 5823805))"
93_24,EL6W028_2022_05_27__20_13_39,242.8,"POLYGON ((-182930 5816285, -182930 5816365, -183010 5816365, -183010 5816285, -182930 5816285))"
93_25,EL6W028_2022_05_27__20_13_39,242.8,"POLYGON ((-182930 5816365, -182930 5816445, -183010 5816445, -183010 5816365, -182930 5816365))"
93_110,EL6W028_2022_05_19__20_10_41,9.7,"POLYGON ((-182930 5823165, -182930 5823245, -183010 5823245, -183010 5823165, -182930 5823165))"
93_111,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,9.7|350.4,"POLYGON ((-182930 5823245, -182930 5823325, -183010 5823325, -183010 5823245, -182930 5823245))"
93_112,EL6W028_2022_05_19__20_10_41,350.4,"POLYGON ((-182930 5823325, -182930 5823405, -183010 5823405, -183010 5823325, -182930 5823325))"
93_113,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,350.4|9.6,"POLYGON ((-182930 5823405, -182930 5823485, -183010 5823485, -183010 5823405, -182930 5823405))"
93_114,EL6W028_2022_05_19__20_10_41,9.6,"POLYGON ((-182930 5823485, -182930 5823565, -183010 5823565, -183010 5823485, -182930 5823485))"
94_24,EL6W028_2022_05_27__20_13_39,242.8,"POLYGON ((-182850 5816285, -182850 5816365, -182930 5816365, -182930 5816285, -182850 5816285))"
94_107,EL6W028_2022_05_19__20_10_41,348.9,"POLYGON ((-182850 5822925, -182850 5823005, -182930 5823005, -182930 5822925, -182850 5822925))"
94_108,EL6W028_2022_05_19__20_10_41,348.9,"POLYGON ((-182850 5823005, -182850 5823085, -182930 5823085, -182930 5823005, -182850 5823005))"
94_109,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,348.9|9.7,"POLYGON ((-182850 5823085, -182850 5823165, -182930 5823165, -182930 5823085, -182850 5823085))"
94_110,EL6W028_2022_05_19__20_10_41,9.7,"POLYGON ((-182850 5823165, -182850 5823245, -182930 5823245, -182930 5823165, -182850 5823165))"
95_24,EL6W028_2022_05_27__20_13_39,242.8,"POLYGON ((-182770 5816285, -182770 5816365, -182850 5816365, -182850 5816285, -182770 5816285))"
95_104,EL6W028_2022_05_19__20_10_41,15.1,"POLYGON ((-182770 5822685, -182770 5822765, -182850 5822765, -182850 5822685, -182770 5822685))"
95_105,EL6W028_2022_05_19__20_10_41,15.1,"POLYGON ((-182770 5822765, -182770 5822845, -182850 5822845, -182850 5822765, -182770 5822765))"
95_106,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,15.1|348.9,"POLYGON ((-182770 5822845, -182770 5822925, -182850 5822925, -182850 5822845, -182770 5822845))"
95_107,EL6W028_2022_05_19__20_10_41,348.9,"POLYGON ((-182770 5822925, -182770 5823005, -182850 5823005, -182850 5822925, -182770 5822925))"
96_23,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,242.8|216.8|190.5,"POLYGON ((-182690 5816205, -182690 5816285, -182770 5816285, -182770 5816205, -182690 5816205))"
96_24,EL6W028_2022_05_27__20_13_39,242.8,"POLYGON ((-182690 5816285, -182690 5816365, -182770 5816365, -182770 5816285, -182690 5816285))"
96_102,EL6W028_2022_05_19__20_10_41,340.8,"POLYGON ((-182690 5822525, -182690 5822605, -182770 5822605, -182770 5822525, -182690 5822525))"
96_103,EL6W028_2022_05_19__20_10_41,340.8,"POLYGON ((-182690 5822605, -182690 5822685, -182770 5822685, -182770 5822605, -182690 5822605))"
96_104,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,340.8|358.6|15.1,"POLYGON ((-182690 5822685, -182690 5822765, -182770 5822765, -182770 5822685, -182690 5822685))"
97_23,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,190.5|160.1|118.3,"POLYGON ((-182610 5816205, -182610 5816285, -182690 5816285, -182690 5816205, -182610 5816205))"
97_101,EL6W028_2022_05_19__20_10_41,24.3,"POLYGON ((-182610 5822445, -182610 5822525, -182690 5822525, -182690 5822445, -182610 5822445))"
97_102,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,24.3|5.1|340.8,"POLYGON ((-182610 5822525, -182610 5822605, -182690 5822605, -182690 5822525, -182610 5822525))"
98_22,EL6W028_2022_05_27__20_13_39,118.3,"POLYGON ((-182530 5816125, -182530 5816205, -182610 5816205, -182610 5816125, -182530 5816125))"
98_23,EL6W028_2022_05_27__20_13_39,118.3,"POLYGON ((-182530 5816205, -182530 5816285, -182610 5816285, -182610 5816205, -182530 5816205))"
98_99,EL6W028_2022_05_19__20_10_41,349.4,"POLYGON ((-182530 5822285, -182530 5822365, -182610 5822365, -182610 5822285, -182530 5822285))"
98_100,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,349.4|24.3,"POLYGON ((-182530 5822365, -182530 5822445, -182610 5822445, -182610 5822365, -182530 5822365))"
98_101,EL6W028_2022_05_19__20_10_41,24.3,"POLYGON ((-182530 5822445, -182530 5822525, -182610 5822525, -182610 5822445, -182530 5822445))"
99_22,EL6W028_2022_05_27__20_13_39,118.3,"POLYGON ((-182450 5816125, -182450 5816205, -182530 5816205, -182530 5816125, -182450 5816125))"
99_98,EL6W028_2022_05_19__20_10_41,325.5,"POLYGON ((-182450 5822205, -182450 5822285, -182530 5822285, -182530 5822205, -182450 5822205))"
99_99,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,325.5|349.4,"POLYGON ((-182450 5822285, -182450 5822365, -182530 5822365, -182530 5822285, -182450 5822285))"
100_22,EL6W028_2022_05_27__20_13_39,118.3,"POLYGON ((-182370 5816125, -182370 5816205, -182450 5816205, -182450 5816125, -182370 5816125))"
100_97,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,34.2|10.3|338.2,"POLYGON ((-182370 5822125, -182370 5822205, -182450 5822205, -182450 5822125, -182370 5822125))"
100_98,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,338.2|325.5,"POLYGON ((-182370 5822205, -182370 5822285, -182450 5822285, -182450 5822205, -182370 5822205))"
101_21,EL6W028_2022_05_27__20_13_39,118.3,"POLYGON ((-182290 5816045, -182290 5816125, -182370 5816125, -182370 5816045, -182290 5816045))"
101_22,EL6W028_2022_05_27__20_13_39,118.3,"POLYGON ((-182290 5816125, -182290 5816205, -182370 5816205, -182370 5816125, -182290 5816125))"
101_96,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,17.0|34.2,"POLYGON ((-182290 5822045, -182290 5822125, -182370 5822125, -182370 5822045, -182290 5822045))"
101_97,EL6W028_2022_05_19__20_10_41,34.2,"POLYGON ((-182290 5822125, -182290 5822205, -182370 5822205, -182370 5822125, -182290 5822125))"
102_21,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,118.3|145.5|174.4,"POLYGON ((-182210 5816045, -182210 5816125, -182290 5816125, -182290 5816045, -182210 5816045))"
102_94,EL6W028_2022_05_19__20_10_41,327.1,"POLYGON ((-182210 5821885, -182210 5821965, -182290 5821965, -182290 5821885, -182210 5821885))"
102_95,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,327.1|350.2|17.0,"POLYGON ((-182210 5821965, -182210 5822045, -182290 5822045, -182290 5821965, -182210 5821965))"
102_96,EL6W028_2022_05_19__20_10_41,17.0,"POLYGON ((-182210 5822045, -182210 5822125, -182290 5822125, -182290 5822045, -182210 5822045))"
103_20,EL6W028_2022_05_27__20_13_39,242.4,"POLYGON ((-182130 5815965, -182130 5816045, -182210 5816045, -182210 5815965, -182130 5815965))"
103_21,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,174.4|207.5|242.4,"POLYGON ((-182130 5816045, -182130 5816125, -182210 5816125, -182210 5816045, -182130 5816045))"
103_93,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,342.4|327.1,"POLYGON ((-182130 5821805, -182130 5821885, -182210 5821885, -182210 5821805, -182130 5821805))"
103_94,EL6W028_2022_05_19__20_10_41,327.1,"POLYGON ((-182130 5821885, -182130 5821965, -182210 5821965, -182210 5821885, -182130 5821885))"
104_20,EL6W028_2022_05_27__20_13_39,242.4,"POLYGON ((-182050 5815965, -182050 5816045, -182130 5816045, -182130 5815965, -182050 5815965))"
104_92,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,33.7|10.4,"POLYGON ((-182050 5821725, -182050 5821805, -182130 5821805, -182130 5821725, -182050 5821725))"
104_93,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,10.4|342.4,"POLYGON ((-182050 5821805, -182050 5821885, -182130 5821885, -182130 5821805, -182050 5821805))"
105_20,EL6W028_2022_05_27__20_13_39,242.4,"POLYGON ((-181970 5815965, -181970 5816045, -182050 5816045, -182050 5815965, -181970 5815965))"
105_90,EL6W028_2022_05_19__20_10_41,349.8,"POLYGON ((-181970 5821565, -181970 5821645, -182050 5821645, -182050 5821565, -181970 5821565))"
105_91,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,349.8|19.1|33.7,"POLYGON ((-181970 5821645, -181970 5821725, -182050 5821725, -182050 5821645, -181970 5821645))"
105_92,EL6W028_2022_05_19__20_10_41,33.7,"POLYGON ((-181970 5821725, -181970 5821805, -182050 5821805, -182050 5821725, -181970 5821725))"
106_19,EL6W028_2022_05_27__20_13_39,242.4,"POLYGON ((-181890 5815885, -181890 5815965, -181970 5815965, -181970 5815885, -181890 5815885))"
106_20,EL6W028_2022_05_27__20_13_39,242.4,"POLYGON ((-181890 5815965, -181890 5816045, -181970 5816045, -181970 5815965, -181890 5815965))"
106_89,EL6W028_2022_05_19__20_10_41,325.9,"POLYGON ((-181890 5821485, -181890 5821565, -181970 5821565, -181970 5821485, -181890 5821485))"
106_90,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,325.9|349.8,"POLYGON ((-181890 5821565, -181890 5821645, -181970 5821645, -181970 5821565, -181890 5821565))"
107_19,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,242.4|215.5,"POLYGON ((-181810 5815885, -181810 5815965, -181890 5815965, -181890 5815885, -181810 5815885))"
107_88,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,25.5|6.4|342.7,"POLYGON ((-181810 5821405, -181810 5821485, -181890 5821485, -181890 5821405, -181810 5821405))"
107_89,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,342.7|325.9,"POLYGON ((-181810 5821485, -181810 5821565, -181890 5821565, -181890 5821485, -181810 5821485))"
108_18,EL6W028_2022_05_27__20_13_39,157.0,"POLYGON ((-181730 5815805, -181730 5815885, -181810 5815885, -181810 5815805, -181730 5815805))"
108_19,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,215.5|186.5|157.0,"POLYGON ((-181730 5815885, -181730 5815965, -181810 5815965, -181810 5815885, -181730 5815885))"
108_87,EL6W028_2022_05_19__20_10_41,51.9,"POLYGON ((-181730 5821325, -181730 5821405, -181810 5821405, -181810 5821325, -181730 5821325))"
108_88,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,51.9|25.5,"POLYGON ((-181730 5821405, -181730 5821485, -181810 5821485, -181810 5821405, -181730 5821405))"
109_18,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,157.0|119.6,"POLYGON ((-181650 5815805, -181650 5815885, -181730 5815885, -181730 5815805, -181650 5815805))"
109_87,EL6W028_2022_05_19__20_10_41,51.9,"POLYGON ((-181650 5821325, -181650 5821405, -181730 5821405, -181730 5821325, -181650 5821325))"
110_18,EL6W028_2022_05_27__20_13_39,119.6,"POLYGON ((-181570 5815805, -181570 5815885, -181650 5815885, -181650 5815805, -181570 5815805))"
110_86,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,350.3|14.8|51.9,"POLYGON ((-181570 5821245, -181570 5821325, -181650 5821325, -181650 5821245, -181570 5821245))"
110_87,EL6W028_2022_05_19__20_10_41,51.9,"POLYGON ((-181570 5821325, -181570 5821405, -181650 5821405, -181650 5821325, -181570 5821325))"
111_17,EL6W028_2022_05_27__20_13_39,119.6,"POLYGON ((-181490 5815725, -181490 5815805, -181570 5815805, -181570 5815725, -181490 5815725))"
111_18,EL6W028_2022_05_27__20_13_39,119.6,"POLYGON ((-181490 5815805, -181490 5815885, -181570 5815885, -181570 5815805, -181490 5815805))"
111_85,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,258.5|285.9,"POLYGON ((-181490 5821165, -181490 5821245, -181570 5821245, -181570 5821165, -181490 5821165))"
111_86,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,207.8|236.2|258.5|285.9|326.9|350.3,"POLYGON ((-181490 5821245, -181490 5821325, -181570 5821325, -181570 5821245, -181490 5821245))"
112_17,EL6W028_2022_05_27__20_13_39,119.6,"POLYGON ((-181410 5815725, -181410 5815805, -181490 5815805, -181490 5815725, -181410 5815725))"
112_86,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,152.8|182.4|207.8,"POLYGON ((-181410 5821245, -181410 5821325, -181490 5821325, -181490 5821245, -181410 5821245))"
112_87,EL6W028_2022_05_19__20_10_41,152.8,"POLYGON ((-181410 5821325, -181410 5821405, -181490 5821405, -181490 5821325, -181410 5821325))"
113_16,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,146.3|174.6,"POLYGON ((-181330 5815645, -181330 5815725, -181410 5815725, -181410 5815645, -181330 5815645))"
113_17,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,119.6|146.3,"POLYGON ((-181330 5815725, -181330 5815805, -181410 5815805, -181410 5815725, -181330 5815725))"
113_87,EL6W028_2022_05_19__20_10_41,152.8,"POLYGON ((-181330 5821325, -181330 5821405, -181410 5821405, -181410 5821325, -181330 5821325))"
113_88,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,179.3|152.8,"POLYGON ((-181330 5821405, -181330 5821485, -181410 5821485, -181410 5821405, -181330 5821405))"
114_16,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,174.6|205.4|241.5,"POLYGON ((-181250 5815645, -181250 5815725, -181330 5815725, -181330 5815645, -181250 5815645))"
114_88,EL6W028_2022_05_19__20_10_41,179.3,"POLYGON ((-181250 5821405, -181250 5821485, -181330 5821485, -181330 5821405, -181250 5821405))"
114_89,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,207.6|179.3,"POLYGON ((-181250 5821485, -181250 5821565, -181330 5821565, -181330 5821485, -181250 5821485))"
114_90,EL6W028_2022_05_19__20_10_41,207.6,"POLYGON ((-181250 5821565, -181250 5821645, -181330 5821645, -181330 5821565, -181250 5821565))"
